['uniq_id', 'initial_sal_', 'final_sal', 'mean_salary', 'period', 'period_cond', 'job', 'job_type', 'city', 'state', 'organization_', 'org_desc', 'sector_', 'sector_level', 'benefits']
['9988e8cf4eef50a49bf5f95f56b3f3f5', '2800000.0', '2850000.0', '2825000.0', 'year', '', 'program mgr non profit ', 'full time', 'terre haute', ' in 47807', 'nonprofit', 'charitable organizations', 'manager', '(manager/supervisor of staff)', '']
['df56b7587aecb3a8cb9caf54807fb9c3', '2500.0', '0.0', '2500.0', 'hour', 'negotiabl', 'electrical pm ', 'full time', 'terryville', ' ct 06786', 'construction', '  residential  commercial office', 'experienced', '(non-manager)', '']
['e17926529117b18a2595a60c14976c85', '1300.0', '0.0', '1300.0', 'hour', '', 'quality tech ', 'full time', 'wichita falls', ' tx 76302', 'staffing', 'employment agencies', 'quality', 'assurance/safety', '']
['6ca7acf2faed6170e00bb84388015364', '10000000.0', '13000000.0', '11500000.0', 'year', '', 'quality mgr ', 'full time', 'menomonee falls', ' wi', 'manufacturing', '  othermedical devices  supplies', 'quality', 'assurance/safety', '']
['52c1cffc3c4e07bf0c399b74fc292152', '6000000.0', '8500000.0', '7250000.0', 'year', '', 'pm ', 'full time', 'cleveland', ' oh', 'aerospace', ' defense', 'experienced', '(non-manager)', '']
['4d271a6adce77aebe76e68714e7e1166', '7500000.0', '0.0', '7500000.0', 'year', '', 'quality engineer', 'full time', 'council bluffs', ' ia', 'manufacturing', '  other', 'experienced', '(non-manager)', '']
['7ceb2b530e52f567eed25327e675ee0f', '1400.0', '1600.0', '1500.0', 'hour', '', 'auto damage field inspector ', 'full time', 'nashville', ' tn', 'allautomotive', ' parts mfgtravel  transptation  tourism', 'quality', 'assurance/safety', '']
['772db46328f9c948c1996015d9fcc157', '1800.0', '2500.0', '2150.0', 'hour', '', 'sr quality control tech', 'full time', 'taylor', ' mi 48180', 'manufacturing', '  other', 'experienced', '(non-manager)', '']
['5a59cfb8f8e39fa7b24626cbe8d6ffa5', '5500.0', '8000.0', '6750.0', 'hour', '', 'pm ', 'full time temporary', 'saint paul', ' mn', 'computer', 'it services', 'project/program', 'management', '']
['007376f21535f2876c96568966e52b78', '4000000.0', '6000000.0', '5000000.0', 'year', 'bonu', 'project coordinator', 'full time', 'athens', ' ga 30606', 'construction', '  residential  commercial office', 'entry', 'level', 'eligible']
['b4ae99e629f3af434fba0d163239a0b0', '6500000.0', '7500000.0', '7000000.0', 'year', 'plu', 'environmental', 'full time', 'portland', ' me', 'food', ' beverage production', 'entry', 'level', '$7k bonus and relocation assistance']
['b11dbfb082a4de0b5c3d99aeda6f235d', '5500000.0', '6500000.0', '6000000.0', 'year', '', 'pm', 'full time', 'philadelphia', ' pa', 'construction', '  residential  commercial office', 'experienced', '(non-manager)', '']
['d2798fcd8fe44f7bf2490f396f4fa8be', '2350.0', '2350.0', '2350.0', 'hour', '', 'project coordinator', 'full time temporary', 'des moines', ' ia 50266', 'all', '', 'project/program', 'management', '']
['192c223cd34fb1268952492eca2bce95', '7500000.0', '9000000.0', '8250000.0', 'year', '10', 'quality engineer', 'full time', 'lansdale', ' pa', 'automotive', ' parts mfg', 'experienced', '(non-manager)', 'bonus great benefits']
['b5590d4326c6e23f3f4ae64b757fbe20', '5000.0', '5500.0', '5250.0', 'hour', '', 'sap manufacturing process engineer ', 'full time', 'little rock', ' ar 72203', 'aerospace', ' defense', 'experienced', '(non-manager)', '']
['51302198be91b50c85f0f0991e320dac', '1300.0', '0.0', '1300.0', 'hour', 'productio', 'quality inspector ', 'full time', 'bensalem', ' pa 19020', 'metals', ' minerals', 'experienced', '(non-manager)', 'bonus']
['8d163022aa1a8af9c826021c1308bf4b', '6000000.0', '7000000.0', '6500000.0', 'year', '', 'pm ', 'full time', 'springville', ' ut 84663', 'construction', '  industrial facilities  infrastructure', 'experienced', '(non-manager)', '']
['f15776ddfc4c3d898dcecc51ca491500', '1400.0', '1600.0', '1500.0', 'hour', '', 'auto damage field inspector ', 'full time', 'baton rouge', ' la', 'allautomotive', ' parts mfgtravel  transptation  tourism', 'quality', 'assurance/safety', '']
['652af0b6bae703b92ca4e063ef0a0251', '2000.0', '2100.0', '2050.0', 'hour', '', 'project coordinator', 'full time temporary', 'project coordinator', '', 'columbus', ' oh 43215', 'project/program', 'management', '']
['d7b13cb57dc21449b37de11cb75fe2dd', '0.0', '3500.0', '3500.0', 'hour', '', 'procurement analyst', 'full time', 'horn lakems', '', 'chemicals', 'petro chemicals electronics  components   semiconduct mfg healthcare services', 'project/program', 'management', '']
['a1ea5b613ee18fb7e064ba11b6ee829f', '2800.0', '3300.0', '3050.0', 'hour', '', 'project coordinator', 'full time temporary', 'project coordinator', '', 'santa', 'clara  ca 95054', 'project/program', 'management', '']
['f7db4308692a40e9c6025b20aefcf28b', '4000000.0', '5000000.0', '4500000.0', 'year', '', 'energy efficiency program mgr ', 'full time', 'worcester', ' ma 01603', 'retail', '', 'experienced', '(non-manager)', '']
['e9536b104c3904281992ede4e25b79bc', '3500000.0', '4000000.0', '3750000.0', 'year', '', 'director', 'full time', 'charleston', ' wv 25301', 'nonprofit', 'charitable organizations', 'experienced', '(non-manager)', '']
['e4448b604015ad242fcf8d257efa1f12', '7000000.0', '10000000.0', '8500000.0', 'year', 'annua', 'quality mgr ', 'full time', 'warren', ' oh 44481', 'automotive', ' parts mfg', 'manager', '(manager/supervisor of staff)', 'performance bonus']
['62a4bcda7e12f412c90212e42402198a', '4300.0', '4300.0', '4300.0', 'hour', '', 'pm ', 'full time', 'aston 19014', '', 'all', '', 'project/program', 'management', '']
['487d1a86303ba36f58c268eec3d843a8', '1400.0', '1600.0', '1500.0', 'hour', '', 'auto damage field inspector ', 'full time', 'milwaukee', ' wi', 'allautomotive', ' parts mfgtravel  transptation  tourism', 'quality', 'assurance/safety', '']
['22356fa63ef6fb2dec36a5377bf3742f', '6000000.0', '7500000.0', '6750000.0', 'year', '', 'superintendent ', 'full time', 'justin', ' tx 76247', 'construction', '  industrial facilities  infrastructure', 'manager', '(manager/supervisor of staff)', '']
['5d02e9c9014a59373e7386e09f80a41e', '5000000.0', '6500000.0', '5750000.0', 'year', '', 'quality engineer', 'full time', 'grand rapids', ' mi 49525', 'manufacturing', '  other', 'experienced', '(non-manager)', '']
['8a2b81213666d5a61424f73a80a55c11', '7500000.0', '10000000.0', '8750000.0', 'year', 'variabl', 'qa product release associatefunction wrap', 'full time', 'multiple locations', '', 'medical', 'devices  supplies', 'experienced', '(non-manager)', 'bonus']
['8bb6068d9df6ddad84ab479b3717c5f2', '1400.0', '1600.0', '1500.0', 'hour', '', 'auto damage field inspector ', 'full time', 'denver', ' co', 'allautomotive', ' parts mfgtravel  transptation  tourism', 'quality', 'assurance/safety', '']
['88d5f291e2a8c75ca70d53b321608ba3', '8000000.0', '9000000.0', '8500000.0', 'year', '', 'director', 'full time', 'woodbridge', ' ct', 'nonprofit', 'charitable organizations', 'executive', '"(svp', ' vp', ' department head', ' etc)"', '']
['17cb6581efc46516e055418aa97ec54e', '5500000.0', '6500000.0', '6000000.0', 'year', '', 'systems admin', 'full time', 'gainesville', ' fl 32611', 'education', '', 'experienced', '(non-manager)', '']
['4d58dba24cd177355df8866a7aea8f04', '12500000.0', '13500000.0', '13000000.0', 'year', '', 'it pm', 'full time', 'detroit', ' mi 48226', 'energy', ' utilities', 'experienced', '(non-manager)', '']
['2fbb532a20332a87d2ffbca8cb1b03b9', '10000000.0', '13000000.0', '11500000.0', 'year', '', 'pm ', 'full time', 'los angeles', ' ca 90064', 'construction', '  residential  commercial office', 'manager', '(manager/supervisor of staff)', '']
['3767c73847f8fa490459534973d6d5f7', '1600.0', '2400.0', '2000.0', 'hour', '', 'quality assurance mgr ', 'full time', 'belton', ' mo 64012', 'manufacturing', '  other', 'experienced', '(non-manager)', '']
['dd832bfd7a217ddb3dd54c19106d96df', '2500.0', '2500.0', '2500.0', 'hour', '', 'admin', 'full time', 'washington', ' dc 20002', 'nonprofit', 'charitable organizations', 'manager', '(manager/supervisor of staff)', '']
['4f3761d250c703c1bcd6b2c095eca90a', '6000000.0', '7000000.0', '6500000.0', 'year', '', 'supply quality engineer', 'full time', 'shawnee mission', ' ks 66212', 'automotive', ' parts mfgmanufacturing   otherengineering services', 'quality', 'assurance/safety', '']
['fccd87099d598811c7cc4cac5738bf24', '4000000.0', '6000000.0', '5000000.0', 'year', 'plu', 'pm', 'full time', 'santa ana', ' ca 92705', 'manufacturing', '  other', 'manager', '(manager/supervisor of staff)', 'bonuses']
['88c4378856f544087f32b711ef3e2c16', '9000000.0', '11500000.0', '10250000.0', 'year', '20', 'quality assurance mgr ', 'full time', 'philadelphia', ' pa', 'manufacturing', '  other', 'manager', '(manager/supervisor of staff)', '']
['6bf06ec85c8dabccb42bf19bcddc9257', '6500.0', '7500.0', '7000.0', 'hour', '', 'sr planner ', 'full time', 'cleveland', ' oh 44146', 'construction', '  industrial facilities  infrastructure', 'experienced', '(non-manager)', '']
['e06cd980da660c08f62402090d85a41a', '1565.0', '2015.0', '1790.0', 'hour', '', 'quality assurance tech ', 'full time', 'omaha', ' ne 68117', 'food', ' beverage production', 'quality', 'assurance/safety', '']
['0cc59992e6b6f1455dc0afb07a50b917', '10000000.0', '12000000.0', '11000000.0', 'year', '', 'quality mgr ', 'full time', 'birmingham', ' al', 'automotive', ' parts mfg', 'quality', 'assurance/safety', '']
['427afcae00e521b2a9aac35d227a7afd', '4000000.0', '4500000.0', '4250000.0', 'year', '', 'field operations assistant ', 'full time', 'hopkins', ' mn 55343', 'nonprofit', 'charitable organizations', 'experienced', '(non-manager)', '']
['cca6d6214db6c5a1c368a7861f7d47d2', '1500.0', '1800.0', '1650.0', 'hour', '', 'quality control inspection ', 'full time', 'warwick', ' ri 02888', 'manufacturing', '  other', 'experienced', '(non-manager)', '']
['1cb0fae4f2c06b9a74edf4d2fdd05eed', '6000.0', '7500.0', '6750.0', 'hour', '', 'clinical data mgr ', 'full time', 'thousand oaks', ' ca 91320', 'biotechnology', 'pharmaceuticals', 'experienced', '(non-manager)', '']
['384a0a59f73a6a965e6faa125f6020d8', '1400.0', '1600.0', '1500.0', 'hour', '', 'auto damage field inspector ', 'full time', 'newark', ' nj', 'allautomotive', ' parts mfgtravel  transptation  tourism', 'quality', 'assurance/safety', '']
['d8d12d44260b4a72ebfcc3300267d1a6', '3500000.0', '4500000.0', '4000000.0', 'year', '', 'team leader ', 'full time', 'clearwater', ' fl 33764', 'telecommunications', 'services', 'manager', '(manager/supervisor of staff)', '']
['e9c70a0d70a71d241101d449a7d287b6', '8000000.0', '10000000.0', '9000000.0', 'year', 'bonu', 'program mgr ', 'full time', 'rockfield', ' ky 42274', 'automotive', ' parts mfg', 'manager', '(manager/supervisor of staff)', '']
['40b7b20d811e4579e640147959901fba', '6000000.0', '6500000.0', '6250000.0', 'year', '', 'mgr', 'full time', 'charlotte', ' nc 28201', 'all', '', 'project/program', 'management', '']
['d1560e2bb055d6f9054ae454cc856003', '7500000.0', '0.0', '7500000.0', 'year', 'do', 'sr quality assurance specalist ', 'full time', 'tucson', ' az 85741', 'manufacturing', '  other', 'experienced', '(non-manager)', '']
['d8aee77f54a146f2f320e2d942733d89', '7107900.0', '10983900.0', '9045900.0', 'year', '', 'sr registered architect ', 'full time', 'clearwater', ' fl 33756', 'architectural', ' design services', 'manager', '(manager/supervisor of staff)', '']
['6852eaedb1031cbaeb3226bac7fa1b2b', '5000000.0', '6000000.0', '5500000.0', 'year', '', 'executive director', 'full time', 'helena', ' mt 59601', 'nonprofit', 'charitable organizations', 'executive', '"(svp', ' vp', ' department head', ' etc)"', '']
['56c7274681a196f5ac3b1306fa172507', '5000000.0', '6000000.0', '5500000.0', 'year', '', 'lean manufacturing engineer ', 'full time', 'new castle', ' pa 16103', 'manufacturing', '  other', 'manager', '(manager/supervisor of staff)', '']
['9b698112885a5861b2253db7f2d1a95f', '8000000.0', '11000000.0', '9500000.0', 'year', 'som', 'process safety mgr engineer', 'full time', 'lake charles', ' la', 'chemicals', 'petro chemicals', 'experienced', '(non-manager)', 'bonus']
['c1147e813a6f73a6c72557075b1eb21e', '5000000.0', '6000000.0', '5500000.0', 'year', '', 'executive director', 'full time', 'helena', ' mt 59601', 'nonprofit', 'charitable organizations', 'executive', '"(svp', ' vp', ' department head', ' etc)"', '']
['76052f4880499987773947110a1d65d3', '1200.0', '1200.0', '1200.0', 'week', '', 'quality control', 'full time', 'michigan city', ' in 46360', 'manufacturing', '  other', 'entry', 'level', '']
['0c00e6aa3f2dd0f8525afd04cbb337ba', '6000000.0', '8000000.0', '7000000.0', 'year', '', 'project coordinator', 'full time', 'fort mill', ' sc', 'healthcare', 'servicescomputer it services', 'it', 'project managementgeneral/other: project/program managementproject management', '']
['088ba4c396a6bf7e0376012430896e16', '1400.0', '1600.0', '1500.0', 'hour', '', 'auto damage field inspector ', 'full time', 'portland', ' or', 'allautomotive', ' parts mfgtravel  transptation  tourism', 'quality', 'assurance/safety', '']
['5ef02bba9398ef9c6c18729a6efc424b', '4000000.0', '6500000.0', '5250000.0', 'year', 'retirement', 'insurance claims adjuster', 'full time', 'thief river falls', ' mn 56701', 'insurance', '', 'entry', 'level', '"health care', ' company car', ' etc."']
['9e927eb44132a8a81f8429356150f00a', '3000000.0', '3500000.0', '3250000.0', 'year', '', 'lab tech ', 'full time', 'kearny', ' nj 07032', 'manufacturing', '  other', 'entry', 'level', '']
['c3a212c166b3166e5222fc579f45b951', '7500000.0', '8700000.0', '8100000.0', 'year', '', 'sr quality engineer', 'full time', 'jackson', ' ms', 'manufacturing', '  other', 'experienced', '(non-manager)', '']
['d40cae6d45587a1f62820608bf3baaec', '4500.0', '6000.0', '5250.0', 'hour', '', 'contract software qa engineer ', 'full time', 'wilmington', ' ma 01887', 'computer', 'software', 'experienced', '(non-manager)', '']
['2f736409024e39ba617d79726c79214d', '8500000.0', '9500000.0', '9000000.0', 'year', '', 'hvac pm-anaheim', 'full time', 'anaheim', ' ca 92802', 'construction', '  industrial facilities  infrastructure', 'experienced', '(non-manager)', '']
['1ea8742906cd1b7959754fc024b09a5c', '9000000.0', '11000000.0', '10000000.0', 'year', '', 'regulatory affairs', 'full time', 'milford', ' ct 06460', 'medical', 'devices  supplies', 'experienced', '(non-manager)', '']
['1a6e5d548a6f1b9ac87c1aa9f82e66c3', '1200.0', '1400.0', '1300.0', 'hour', '', 'quality control inspector', 'full time', 'spanish flat', ' ca 94558', 'all', '', 'experienced', '(non-manager)', '']
['294877066433f3d4c1fdda73f1ca63ef', '5500000.0', '7000000.0', '6250000.0', 'year', '', 'safety mgr ', 'full time', 'macedonia', ' oh 44056', 'construction', '  industrial facilities  infrastructure', 'manager', '(manager/supervisor of staff)', '']
['1f1eccaa6fcd7a7b30dd745dbadf2d99', '0.0', '13000000.0', '13000000.0', 'year', '', 'automated test development engineer ', 'full time', 'cambridge', ' ma 02140', 'computer', 'software', 'experienced', '(non-manager)', '']
['75030271b8e967b2fff4f31a567d1d4b', '9000000.0', '11000000.0', '10000000.0', 'year', '', 'quality assurance mgr ', 'full time', 'chicago', ' il', 'automotive', ' parts mfg', 'experienced', '(non-manager)', '']
['76861393746a94e432b17ace59c59a2a', '3500.0', '4500.0', '4000.0', 'hour', '', 'pm ', 'full time', 'plano', ' tx 75024', 'computer', 'it services', 'experienced', '(non-manager)', '']
['c345b6bc45a3e3cd589fb6ef21c97225', '7000000.0', '9000000.0', '8000000.0', 'year', '', 'pm ', 'full time', 'louisville', ' ky 40299', 'construction', '  industrial facilities  infrastructure', 'manager', '(manager/supervisor of staff)', '']
['10f123d2414fadf6c63eb375d57ec018', '1400.0', '1600.0', '1500.0', 'hour', '', 'auto damage field inspector ', 'full time', 'sacramento', ' ca', 'allautomotive', ' parts mfgtravel  transptation  tourism', 'quality', 'assurance/safety', '']
['e52174f4631fd8d34b2a0de08a6dc153', '0.0', '10000000.0', '10000000.0', 'year', '', 'ms project scheduler ', 'full time', 'seattle', ' wa', 'management', 'consulting services', 'experienced', '(non-manager)', '']
['093f6927a299572421f589efe4bb2865', '1400.0', '1600.0', '1500.0', 'hour', '', 'auto damage field inspector ', 'full time', 'phoenix', ' az', 'allautomotive', ' parts mfgtravel  transptation  tourism', 'quality', 'assurance/safety', '']
['1182bf23a4b246d9e0de23e4024b864c', '9000000.0', '11500000.0', '10250000.0', 'year', '', 'quality mgr ', 'full time', 'tuscaloosa', ' al', 'manufacturing', '  other', 'manager', '(manager/supervisor of staff)', '']
